draw,rep,rho,truth_G_on,truth_slope,ll_noramp,ll_best_ramp,best_G_on,best_slope,gain,detected,ll_at_truth,provenance
1,1,0.966,0.75,0.0006,258.198225309749,278.82177793392157,0.6,0.0006,20.62355262417259,true,278.058321797788,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,108,0.6,0.75,0.0006,293.4529952651758,299.82725529015715,0.9,0.0006,6.374260024981368,true,297.3545720760357,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,109,0.966,0.75,0.0006,299.22722711321376,303.78110003687874,0.45,0.0002,4.553872923664983,true,300.58056650089225,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,109,0.9,0.75,0.0006,298.55199717687856,304.0003485553874,0.45,0.0002,5.448351378508846,true,300.5199787294844,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,109,0.8,0.75,0.0006,297.3607010542142,303.752553393471,0.6,0.0003,6.391852339256786,true,299.80348261770285,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,109,0.6,0.75,0.0006,294.9217340779011,302.5626329700673,0.6,0.0003,7.640898892166206,true,297.8746352980778,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,110,0.966,0.75,0.0006,297.73685434698723,309.3666801084648,0.9,0.0012,11.629825761477548,true,309.20185071505637,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,110,0.9,0.75,0.0006,295.83127354198785,309.38707575663335,0.9,0.0012,13.555802214645496,true,309.33586048525433,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,110,0.8,0.75,0.0006,294.1718294348881,309.09419720875917,0.9,0.0012,14.922367773871088,true,309.08976892365945,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,110,0.6,0.75,0.0006,292.0038187756961,307.97095276111344,0.9,0.0012,15.96713398541732,true,307.72738644439073,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,111,0.966,0.75,0.0006,284.57762651511604,291.9541758249271,0.6,0.0003,7.376549309811082,true,290.0021183618194,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,111,0.9,0.75,0.0006,281.2563930806093,291.3622589318919,0.6,0.0003,10.105865851282601,true,289.68916849210825,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,111,0.8,0.75,0.0006,277.00399474916003,290.3801448500905,0.6,0.0003,13.376150100930488,true,288.67923192824173,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,111,0.6,0.75,0.0006,273.4116430987721,290.00872193882975,0.45,0.0003,16.597078840057634,true,287.56591968062725,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,112,0.966,0.75,0.0006,285.82008776035696,302.6359450020528,0.75,0.0006,16.815857241695824,true,302.6359450020528,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,112,0.9,0.75,0.0006,282.77484761263156,302.745210044023,0.75,0.0006,19.970362431391436,true,302.745210044023,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,112,0.8,0.75,0.0006,279.7802447526064,302.6380788098436,0.75,0.0006,22.8578340572372,true,302.6380788098436,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,112,0.6,0.75,0.0006,276.62954375964716,301.7593222356676,0.75,0.0006,25.12977847602042,true,301.7593222356676,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,113,0.966,0.75,0.0006,289.86499654623435,302.79986939671977,0.9,0.0012,12.93487285048542,true,302.7141652333122,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,113,0.9,0.75,0.0006,288.8587357916215,303.12799615251015,0.9,0.0012,14.269260360888666,true,303.08956308405845,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,113,0.8,0.75,0.0006,287.5166010887322,303.07846669689496,0.9,0.0012,15.561865608162748,true,303.0024697017039,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,113,0.6,0.75,0.0006,285.22485896610766,301.90026331593003,0.9,0.0012,16.675404349822372,true,301.62158394546685,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,114,0.966,0.75,0.0006,279.86094092379614,293.7101150084224,0.9,0.0012,13.84917408462627,true,291.93239490377005,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,114,0.9,0.75,0.0006,278.00829247525104,294.12187589212033,0.9,0.0012,16.11358341686929,true,291.9098537296823,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,114,0.8,0.75,0.0006,275.59211116285707,293.9046949284485,0.9,0.0012,18.312583765591455,true,291.3343893356519,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,114,0.6,0.75,0.0006,272.4813851920278,292.5363374192029,0.9,0.0012,20.05495222717508,true,290.00774086432085,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,115,0.966,0.75,0.0006,295.2268591271004,311.4434792115842,0.75,0.0006,16.216620084483793,true,311.4434792115842,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,115,0.9,0.75,0.0006,294.1244551437363,311.21496117416564,0.75,0.0006,17.09050603042931,true,311.21496117416564,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,115,0.8,0.75,0.0006,292.8543949040267,310.7221423043476,0.75,0.0006,17.867747400320866,true,310.7221423043476,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
1,115,0.6,0.75,0.0006,291.40584939537484,310.17369008546973,0.75,0.0006,18.767840690094886,true,310.17369008546973,"diag_ais_ramp_objective_power.jl | tag L30 (3 draw(s)) | SYNTHETIC AIS record: model at the draw's own parameters WITH the truth ramp, years 1900-2025 | noise ~ MvNormal(ais_cov(sd_ais, rho=0.966, eps, L=100.0)), 200 reps, SEED 20260922 applied immediately before the rand() that draws them | likelihood = hetero_logl_ar1 re-implementation, AIS term only | all other parameters FIXED => power is an UPPER BOUND | detect = best ramp beats no-ramp by >= 2.0 log-units | cm SLE, rel 1995-2005 | 2026-09-22T14:00:08.645"
